,county,restaurant,id,lat,lng,city,category name,category plural name,category short name,price,rating
1127,Nevada,KFC,4bcb71513740b71370876265,39.237063752927114,-121.03680516692265,Grass Valley,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.9
1128,Nevada,Asian Garden,4ba3d8b7f964a5201b6638e3,39.23780623730287,-121.03724931420182,Grass Valley,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.8
1129,Nevada,Jimboy's Tacos - Grass Valley,4bbd15ffa8cf76b0c563b1fd,39.23671235516516,-121.03755070119476,Grass Valley,New American Restaurant,New American Restaurants,New American,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.2
1130,Nevada,Jack in the Box,4beb1f01415e20a15ceae5bb,39.23547365225742,-121.03915277371371,Grass Valley,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.6
1131,Nevada,Panoy Bistro,50527a60e4b04df23312b2d4,39.21505624818542,-121.05387084543418,Grass Valley,Asian Restaurant,Asian Restaurants,Asian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1132,Nevada,Flour Garden,4b637349f964a520c77a2ae3,39.23636123307823,-121.03254686906153,Grass Valley,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.7
1133,Nevada,Humpty Dumpty Kitchen,4bbe297c0ec69c7495ee5559,39.234771055852015,-121.04080723525821,,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.7
1134,Nevada,Bubba's Bagels,4c1b9b4763750f47d61db567,39.236927718651316,-121.03729141647611,Grass Valley,Bagel Shop,Bagel Shops,Bagels,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.2
1135,Nevada,Paulette's Country Kitchen,4bbf7af32a89ef3bb9fcee88,39.2359150600138,-121.03356645853178,Grass Valley,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.0
1136,Orange,4th Street Market,54dd1c78498e87a1ea6b4ad1,33.74810226119878,-117.86619916791444,Santa Ana,Restaurant,Restaurants,Restaurant,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.2
1137,Orange,The Boiling Crab,4fa44b4be4b09571de51c5b0,33.69962662008391,-117.88845625943127,Santa Ana,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",9.0
1138,Orange,Pizza Shack,4b4e34c1f964a5203be526e3,33.731836918210746,-117.81799188886086,Tustin,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
1139,Orange,Buffalo Wild Wings,4f693fd2e4b09199ceada5ae,33.7835468725659,-117.89359706382368,Orange,Wings Joint,Wings Joints,Wings,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.2
1140,Orange,In-N-Out Burger,49dfec1df964a5202b611fe3,33.70033717272619,-117.88511130371973,Santa Ana,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
1141,Orange,McDonald's,4b0d9e1af964a5205c4c23e3,33.78828076543919,-117.87293806672096,Orange,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.8
1142,Orange,Starbucks,4e0f8f09d164fff335b6635b,33.703617,-117.88576,Santa Ana,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.1
1143,Orange,Maggiano's Little Italy,4a6fbb83f964a520ecd61fe3,33.693713650655695,-117.8869956918076,Costa Mesa,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
1144,Orange,Karl Strauss Brewing Company,57aca7a8cd1084d56239c109,33.79586395659185,-117.88231276718037,Anaheim,Gastropub,Gastropubs,Gastropub,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",8.8
1145,Orange,Dave & Buster's,4ad262b2f964a5204ce120e3,33.78508,-117.894037,Orange,Arcade,Arcades,Arcade,,7.8
1146,Orange,Cali Tacos,4fd62d69e4b0352ac5550f11,33.78825376365234,-117.8701200464552,Orange,Burrito Place,Burrito Places,Burritos,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.4
1147,Orange,Lucky Strike Orange,4ac6d052f964a5205bb620e3,33.78469490237538,-117.8928666219662,Orange,Bowling Alley,Bowling Alleys,Bowling Alley,,7.2
1148,Orange,Krispy Kreme Doughnuts,4b0df537f964a520225323e3,33.783728761703166,-117.89061228152286,Orange,Donut Shop,Donut Shops,Donuts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.9
1149,Orange,Chipotle Mexican Grill,4a99bb80f964a520203020e3,33.69838972602101,-117.88519436938203,Santa Ana,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.4
1150,Orange,Chick-fil-A,4b9f986ff964a520c22d37e3,33.699642957868214,-117.88502158874842,Santa Ana,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
1151,Orange,Chicken Maisón,4bbb81a2e436ef3b7d6b5564,33.703379744710595,-117.88592340724377,Santa Ana,Mediterranean Restaurant,Mediterranean Restaurants,Mediterranean,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.2
1152,Orange,BJ's Restaurant & Brewhouse,5177e76ae4b0b71b0f30b398,33.78094422398432,-117.8893423622576,Orange,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
1153,Orange,Wendy's,4b707e7ff964a520f51d2de3,33.78934853560923,-117.89205819368362,Orange,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.3
1154,Orange,Baja Fish Tacos,4bd2509877b29c74dd958e82,33.69854737320527,-117.88677209181166,Santa Ana,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",9.4
1155,Orange,Kéan Coffee,4ab5874ff964a5202c7520e3,33.74179037739079,-117.8196592769953,Tustin,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.9
1156,Orange,TGI Fridays,4ab6e667f964a5206f7920e3,33.782529,-117.8895329,Orange,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.1
1157,Orange,The Coffee Bean & Tea Leaf,5462764f498eb29910ad3a0b,33.711530933164084,-117.88575699675864,Santa Ana,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
1158,Orange,7 Leaves Cafe,5409ec3b498e9b339b5c857a,33.740790817404566,-117.82079177296568,Tustin,Tea Room,Tea Rooms,Tea Room,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
1159,Orange,Del Taco,4b294016f964a520b89b24e3,33.79564485233364,-117.88884060498145,Anaheim,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
1160,Orange,Jack in the Box,4b5f7a78f964a520b8bc29e3,33.697138382538775,-117.8859942060142,Santa Ana,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
1161,Orange,ShareTea,57340487498e8fb1becc070f,33.69467689931462,-117.8862349557505,Santa Ana,Bubble Tea Shop,Bubble Tea Shops,Bubble Tea,,7.4
1162,Orange,Ding Tea Tustin,5b64c4591c0b34002b51ca1d,33.735109,-117.812115,Tustin,Bubble Tea Shop,Bubble Tea Shops,Bubble Tea,,
1163,Orange,Gen Korean BBQ House,4e755913b61c22c6382603f4,33.74105595922642,-117.81988799129793,Tustin,Korean Restaurant,Korean Restaurants,Korean,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
1164,Orange,Blue Bowl,57a37774498e01722d016c76,33.78199895969739,-117.86720079565006,Orange,Hawaiian Restaurant,Hawaiian Restaurants,Hawaiian,,8.7
1165,Orange,7-Eleven,4bcc4ff6937ca59363d5aa92,33.7078886,-117.8499369,Santa Ana,Convenience Store,Convenience Stores,Convenience Store,,6.8
1166,Orange,Taqueria De Anda,5181e0f0498e95fa12455d41,33.791216500804445,-117.83522378183062,Orange,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
1167,Orange,Honda-Ya Japanese Restaurant,4aa6028ef964a520a64920e3,33.74044990366278,-117.82388145875466,Tustin,Japanese Restaurant,Japanese Restaurants,Japanese,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.8
1168,Orange,Rafael's Pizza,516e0d17498e3157af9901dc,33.6998402986343,-117.86932984005584,Santa Ana,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1169,Orange,Cream Pan Bakery & Cafe,4b12c520f964a520c08d23e3,33.739724589300565,-117.82382455851574,Tustin,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",9.3
1170,Placer,Auburn Coffee Company,55ac7ccc498e124b20c1c7cb,38.89643802828678,-121.07615058913096,Auburn,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
1171,Placer,The Pour Choice,5a0fc4fc0531e8240b40e77a,38.895244,-121.078023,Auburn,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
1172,Placer,Auburn Alehouse,4b10a3faf964a5202f7423e3,38.89545170341378,-121.07832406192186,Auburn,Brewery,Breweries,Brewery,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
1173,Placer,Edelweiss Restaurant 2,4c2a2ce4fe6e2d7f6bfd553c,38.89547962158015,-121.07814460015157,Auburn,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.6
1174,Placer,Old Town Pizza,4b91c0ccf964a520dad433e3,38.89514277217241,-121.0782813931605,Auburn,Pizza Place,Pizza Places,Pizza,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.1
1175,Placer,Taco Tree,4c1932a9d4d9c928609af029,38.896785520188374,-121.07263217635837,Auburn,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
1176,Placer,Auburn Thai Garden Restaurant,4b664472f964a520671b2be3,38.90861256523577,-121.077417725205,Auburn,Thai Restaurant,Thai Restaurants,Thai,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
1177,Placer,Tap & Vine,5960201c35d3fc3e620ca73c,38.89931,-121.06969,Auburn,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1178,Placer,Twin Dragon,4b8aecc5f964a5207c8932e3,38.9085720126758,-121.07380569182385,Auburn,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.3
1179,Placer,7-Eleven,4b8dabf2f964a520bc0733e3,38.8907485542806,-121.075746193583,Auburn,Convenience Store,Convenience Stores,Convenience Store,,6.8
1180,Placer,Max's Cafe,4c8badd1baa3ef3bc4d7cb73,38.902180754277566,-121.07366472962006,Auburn,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.9
1181,Placer,Nancy's Café,587cf96f25911e1bb26dc785,38.904984,-121.072685,Auburn,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1182,Placer,Sizzler,4c79bf6adf08a1cd00f6db5d,38.92882368794965,-121.05511614669244,Auburn,Steakhouse,Steakhouses,Steakhouse,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
1183,Placer,The Little Belgium Deli & Beer Bar,4dcdf4d2e4cd130e165bfec1,38.901040360997456,-121.06741837256999,Auburn,Deli / Bodega,Delis / Bodegas,Deli / Bodega,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
1184,Placer,Applebee's Grill + Bar,4b6f59e2f964a520bbec2ce3,38.9429378,-121.0911652,Auburn,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.1
1185,Placer,The Club Car,4bc11b39f8219c7419e5b210,38.90049024843655,-121.06845760375128,Auburn,Bar,Bars,Bar,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.1
1186,Placer,Burger & Cream,59ed072f95a722043bf833cd,38.904472,-121.07719,Auburn,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1187,Placer,Maidu Cafe,56a28de3498eda7b66ddb198,38.87888393544159,-121.08052632965502,Auburn,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1188,Placer,Royal Thai Restaurant,4c75820c1b30a093b28def09,38.89969588680984,-121.0694520345924,Auburn,Thai Restaurant,Thai Restaurants,Thai,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1189,Placer,CARLS JR / GREEN BURRITO,4c2a897c57a9c9b60cabf467,38.921206775575186,-121.0573647693774,Auburn,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.0
1190,Placer,Pho King Good,5439dc4d498ec74795dba918,38.9251989285534,-121.08546680140054,Auburn,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.2
1191,Placer,Garden of Eat'n,57883df8498e0fd050568b0e,38.92944634255286,-121.08767145939053,Auburn,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1192,Placer,El Portal Taqueria,4b53cd3df964a520c0ab27e3,38.9218368210827,-121.05584320731933,Auburn,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.0
1193,Placer,flaming burrito,56098ec3498e6ee567e6d2cf,38.94359565733427,-121.09178713086773,,Burrito Place,Burrito Places,Burritos,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1194,Placer,El Agave Taqueria,50997745e4b0ed8e2b9231a7,38.92306790024412,-121.08385654744464,Auburn,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.2
1195,Placer,Chick-fil-A,57d9f048498ee5091ce5e23a,38.93959797640261,-121.09687198745874,Auburn,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.5
1196,Placer,Jamba Juice,4b5f8566f964a5204dbf29e3,38.933881,-121.091227,Auburn,Juice Bar,Juice Bars,Juice Bar,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.8
1197,Placer,In-N-Out Burger,43fed38ef964a52001301fe3,38.90137257353413,-121.07495208923095,Auburn,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.4
1198,Placer,Panera Bread,56dcbe63498e13a1dcff8c69,38.9412644,-121.0961681,Auburn,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.4
1199,Placer,Subway,4bb78e9053649c745dde45fb,38.92461112090914,-121.05532562192647,Auburn,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
1200,Placer,Beach Hut Deli,52e5789b11d200fae7579465,38.92694678920851,-121.05692671252369,Auburn,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1201,Placer,McDonald's,4bbb8491ed7776b03f8b3e51,38.941871,-121.095879,Auburn,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.5
1202,Placer,Burger King,4b7316cff964a520c79a2de3,38.92546484033733,-121.05579882860184,Auburn,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.0
1203,Placer,American River Pizza & Grill,4bf880645317a593a9fcff7e,38.888672934800134,-121.01709591069049,Cool,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1204,Placer,Joe Caribé,4ccb4601ba0a548146803559,38.927090696775394,-121.05556337792626,Auburn,Caribbean Restaurant,Caribbean Restaurants,Caribbean,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.5
1205,Placer,Denny's,4b5cff2cf964a5203b4e29e3,38.87097012542733,-121.13060785464768,Newcastle,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
1206,Placer,Starbucks,4b258df8f964a520be7324e3,38.921993,-121.0574529,Auburn,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.6
1207,Placer,Bel Air,4b8dad8ef964a5200e0833e3,38.93458953215174,-121.09142215479592,Auburn,Supermarket,Supermarkets,Supermarket,,6.8
1208,Placer,Chipotle Mexican Grill,5750cb9f498e368993295d90,38.941052579140695,-121.09609365463257,Auburn,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.5
1209,Placer,Black Bear Diner,5490b1fd498e275135db1e28,38.92256869203273,-121.05688364120412,Auburn,Diner,Diners,Diner,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.2
1210,Placer,Original Mels Diner,4c2b86648abca59321510020,38.92802459413349,-121.08652581834774,Auburn,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
1211,Placer,Dutch Bros. Coffee,554a3a85498e315a27eba38b,38.904519208883535,-121.07704618064905,Auburn,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
1212,Placer,Awful Annie's,565b39c1498e0aff37e91ffc,38.92657187692812,-121.0557295383574,Auburn,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
1213,Placer,Ikeda's California Country Market,3fd66200f964a520a7eb1ee3,38.92802503226525,-121.05533516606988,Auburn,Burger Joint,Burger Joints,Burgers,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.9
1214,Placer,Edelweiss,4bc20171461576b0f3a27c32,38.90224852737479,-121.06805196180801,Auburn,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.0
1215,Placer,Newcastle Cheese Shop,4b620fbff964a52033332ae3,38.87521555203463,-121.13378825191074,Newcastle,Deli / Bodega,Delis / Bodegas,Deli / Bodega,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.5
1216,Placer,Katrina's Cafe,4ba672c0f964a5208d5339e3,38.906842976101174,-121.07627890475364,Auburn,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.7
1217,Plumas,Pangea,4dadefe37aba203c085ecfa6,39.93687748931801,-120.9471314614557,Quincy,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
1218,Plumas,Moon's,4e47282cb0fb93df27146b70,39.93785447926729,-120.94756152927354,Quincy,American Restaurant,American Restaurants,American,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",6.8
1219,Plumas,Midtown Coffee,4e20b14562e1964dbb5f4f2d,39.93685368461619,-120.94322454252287,Quincy,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1220,Plumas,Jeffrey’s Pub And Grill,5b26c54998fbfc002bcd3a52,39.936879,-120.948292,Quincy,Pub,Pubs,Pub,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1221,Plumas,Morning Thunder,4b9b2c33f964a520b4f735e3,39.937732143700316,-120.94886968380685,Quincy,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.0
1222,Plumas,The Knook,5143d209e4b0c10753bcf3ba,39.9365119934082,-120.94707489013672,Quincy,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1223,Plumas,Round Table Pizza,54de6614498efbce6946a901,39.936882,-120.935704,Quincy,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1224,Plumas,Paradise Grill,55c688fb498ec1c7bf5f3cfa,39.936997,-120.93543,Quincy,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
1225,Plumas,Papa's Donuts,4f321c0119836c91c7b6d02c,39.933973926308234,-120.90992434511132,Quincy,Bagel Shop,Bagel Shops,Bagels,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1226,Plumas,Polka Dot,4b9b2cd7f964a520e3f735e3,39.93417088,-120.90058,Quincy,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1227,Plumas,American Valley Baking,4f3277ba19836c91c7dab0d1,39.936721,-120.943252,Quincy,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
1228,Plumas,Courthouse Cafe,4f3264f819836c91c7d386db,39.936749,-120.947817,Quincy,Food,Food,Food,,
1229,Plumas,Taco Bell,515dd1a025404e3be50cc2ac,39.93703465,-120.9369199,Quincy,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
